split,label,patch_path,source_path,crop
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1297, 261, 1729, 693)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1401, 261, 1833, 693)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1349, 210, 1781, 642)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1349, 313, 1781, 745)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1277, 189, 1853, 765)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1208, 189, 1784, 765)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1346, 189, 1922, 765)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1277, 120, 1853, 696)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1277, 259, 1853, 835)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1204, 117, 1925, 838)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1118, 117, 1839, 838)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1291, 117, 2012, 838)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1204, 30, 1925, 751)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0068_b01_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0068.jpg,"(1204, 203, 1925, 924)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1739, 631, 1992, 884)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1709, 631, 1962, 884)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1769, 631, 2022, 884)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1739, 601, 1992, 854)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1739, 661, 1992, 914)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1696, 588, 2034, 926)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1656, 588, 1994, 926)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1737, 588, 2075, 926)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1696, 548, 2034, 886)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1696, 629, 2034, 967)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1654, 546, 2077, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1603, 546, 2026, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1705, 546, 2128, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1654, 495, 2077, 918)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0045_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0045.jpg,"(1654, 597, 2077, 1020)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(161, 656, 457, 952)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(125, 656, 421, 952)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(196, 656, 492, 952)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(161, 621, 457, 917)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(161, 692, 457, 988)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(111, 607, 506, 1002)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(64, 607, 459, 1002)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(158, 607, 553, 1002)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(111, 559, 506, 954)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(111, 654, 506, 1049)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(62, 558, 555, 1051)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(3, 558, 496, 1051)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(121, 558, 614, 1051)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(62, 499, 555, 992)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b00_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(62, 617, 555, 1110)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(684, 662, 991, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(647, 662, 954, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(721, 662, 1028, 969)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(684, 625, 991, 932)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(684, 698, 991, 1005)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(632, 610, 1042, 1020)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(583, 610, 993, 1020)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(681, 610, 1091, 1020)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(632, 561, 1042, 971)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s1_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(632, 659, 1042, 1069)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s2_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(581, 559, 1093, 1071)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s2_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(520, 559, 1032, 1071)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s2_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(643, 559, 1155, 1071)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s2_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(581, 498, 1093, 1010)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b01_s2_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(581, 620, 1093, 1132)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s0_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1154, 70, 1378, 294)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s0_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1127, 70, 1351, 294)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s0_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1181, 70, 1405, 294)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s0_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1154, 44, 1378, 268)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s0_j4.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1154, 97, 1378, 321)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s1_j0.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1141, 58, 1391, 308)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s1_j1.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1111, 58, 1361, 308)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s1_j2.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1171, 58, 1421, 308)"
train,insufficient_through_solder,E:\Xray\Xray\pcb_xray_annotation_workspace\insufficient_through_solder_roi_dataset\train\insufficient_through_solder\insufficient_through_solder_0017_b02_s1_j3.jpg,E:\Xray\Xray\pcb_xray_annotation_workspace\images\insufficient_through_solder\insufficient_through_solder_0017.jpg,"(1141, 28, 1391, 278)"
